index,date,src,dst,src.loc.lat,src.loc.lon,latitude,longitude
1115,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,47.6621907848923,-91.436339270396
1135,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,42.6208150047147,-85.8819806469919
1155,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,37.7977942040869,-88.6358531147513
1175,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,43.9665833029751,-77.7138690329406
1195,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,35.8465709850765,-82.2220660755084
1215,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,40.5619580159375,-86.1573701847223
1235,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,47.1187348245933,-80.5273328393248
1255,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,48.3389246526257,-83.6911261060997
1275,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,36.8486136551501,-79.5277540755349
1295,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,37.2929698578325,-78.5707694230104
1315,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,40.7495200238868,-81.4926529949993
1335,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,40.6957984091869,-83.5174138320237
1355,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,45.6462681360043,-77.2553988470183
1375,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,38.6860115564712,-77.3157927839851
1395,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,36.3257573208389,-91.9789409638456
1415,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,43.4764154042254,-84.8111685438746
1435,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,41.5380552780784,-91.4039977946098
1455,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,39.1012957687852,-84.6796725311255
1475,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,42.886881375989,-84.4680908800208
1495,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,47.1685104241739,-85.4443614904924
1515,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,38.9577655339678,-83.9553197942985
1535,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,46.2019772023304,-78.5437181143942
1555,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,38.9935539289555,-85.5113108209046
1575,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,35.7568429767687,-91.214334946088
1595,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,43.8044068584863,-82.9554024690822
1615,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,39.4798555336744,-81.0097514324438
1635,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,35.8923246209156,-82.6554644715481
1655,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,48.3128840577257,-83.5494599575892
1675,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,42.2885864790833,-78.5498255891021
1695,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,35.7718614762437,-92.396321302793
1715,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,36.334034173457,-81.6502077951751
1735,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,45.3258331720663,-78.4392629714771
1755,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,36.9823092954171,-88.4647362911378
1775,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,39.7403309281072,-89.3085156728563
1795,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,35.6153949953875,-78.9617322708151
1815,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,42.9904656405449,-90.5417216588992
1835,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,37.9673173293658,-82.711960181855
1855,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,45.2894801183971,-78.8237095332452
1875,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,36.8927759852026,-86.9891534692856
1895,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,43.3117663084377,-79.9149836019414
1915,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,35.7832154130882,-78.6638394744961
1935,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,37.6774329838098,-83.6457355851
1955,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,43.1200513452529,-88.417482928904
1975,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,45.5415753457988,-81.4763821722751
1995,2011-01-30 05:04:22,25,81,23.3596213118949,32.6778296065636,39.027288789331,-77.1450378985894
4784,2011-01-30 05:05:08,22,21,26.3989775412855,30.0165136357182,46.9465891417951,-87.4645164766157
2105,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,41.8850752709872,-79.1419773475327
2305,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,38.6505393274426,-89.9684600973782
2505,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,36.3611748799275,-85.4485159454759
2705,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,41.7650012944279,-87.5126761766838
2905,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,38.6844799382513,-92.5781222292152
3105,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,39.5881326383861,-88.585274380397
3305,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,42.0575636009783,-81.5175273353885
3505,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,48.2329805285808,-86.0339267377107
3705,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,46.525184269405,-86.5124954297278
3905,2011-01-30 05:06:19,5,29,24.0819408277581,29.282045124977,46.501747902893,-84.5638405623237
4363,2011-01-30 05:12:50,24,74,28.9714137007467,28.3285328735697,35.2019367122212,-77.322972313131
4881,2011-01-30 06:27:57,73,44,22.5579664484068,28.0264785421416,37.7904650295128,-77.1101741235151
4157,2011-01-30 06:29:45,17,54,27.4073683573838,30.1062805221456,35.6716321701079,-80.9428517460203
4228,2011-01-30 06:53:56,31,9,30.6489912959374,35.072661546145,36.8220933776039,-78.5699284561602
4066,2011-01-30 07:25:13,48,19,25.8701203695479,33.0065579757152,40.8621355541789,-87.6307770996119
4101,2011-01-30 07:38:37,20,90,24.1327673060343,35.3568785302704,39.7098773767615,-83.0422367161855
2049,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,39.424658141885,-84.3741322532953
2249,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,38.5572768634413,-80.9639519624771
2449,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,48.3259644218382,-82.1679991718123
2649,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,37.2016896923219,-81.3340846910259
2849,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,45.9370631222456,-85.8902965475396
3049,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,41.6346318752645,-89.8225227330772
3249,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,44.4088606024426,-84.672652329265
3449,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,44.0847790783052,-92.2979962253877
3649,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,41.2914308109768,-80.3216497025201
3849,2011-01-30 08:35:02,90,52,30.1037001209444,35.7824441139201,47.6208928108033,-81.8848682759547
4934,2011-01-30 08:40:56,20,91,27.0670100232377,27.2123247878064,40.1810414828859,-84.7031062613507
4223,2011-01-30 08:59:53,5,98,24.2520687460689,26.8519489947682,43.9893794505254,-79.518966977254
4710,2011-01-30 09:00:06,45,88,23.539937200327,35.0948765821319,38.0087529337496,-79.3783517049819
4989,2011-01-30 09:11:00,55,26,27.1516508368884,35.7446330845644,39.6649359307175,-80.0924528241294
4282,2011-01-30 10:11:20,68,64,22.3877456617753,24.9737253456264,41.2709987700221,-82.9127168790064
4360,2011-01-30 10:19:34,58,26,29.9645710196455,29.2629373528138,39.0145512480899,-79.5003528141058
4658,2011-01-30 10:45:57,95,19,30.3082992710265,36.7511486530507,41.5871556031162,-87.4877094483463
4852,2011-01-30 10:59:10,32,24,30.6285227081138,29.6027711243542,42.6876883768347,-83.7212837353622
4743,2011-01-30 11:00:07,4,28,29.50975153423,32.0394591890442,46.8063434706842,-88.7461527344179
4810,2011-01-30 11:13:18,91,14,31.5329060775534,36.7012142178993,37.4123556366865,-81.7990795625478
2088,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,41.237086209226,-87.8213972266551
2288,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,36.7379263266756,-78.09631457179
2488,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,39.9129882793809,-81.9064995737042
2688,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,44.9341831742436,-89.583158551378
2888,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,46.7221732513774,-82.6119016867529
3088,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,48.0830024554554,-78.9024736729623
3288,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,36.9714764304749,-89.9870826781997
3488,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,39.8894168622752,-89.3694605653727
3688,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,47.1545864022267,-92.0049449639549
3888,2011-01-30 11:29:31,21,17,30.6707079637148,36.1693857506715,41.3281187265042,-83.2448943695348
2031,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,41.0447096960019,-83.9769842918729
2231,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,38.9161940098437,-82.5060732279711
2431,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,39.4899323026827,-78.2987935777724
2631,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,41.6204183134497,-86.6624368645992
2831,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,39.1702925493594,-90.1505122862764
3031,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,37.7679618768421,-88.7967988463789
3231,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,36.1056660328717,-88.342636727111
3431,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,35.9905749880282,-87.9149543260195
3631,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,37.6520023973206,-85.4418877087314
3831,2011-01-30 12:10:57,43,37,29.9031391908771,29.8543331342611,46.2865642945694,-90.685136546431
4851,2011-01-30 12:40:26,18,72,29.0071955583735,31.9778676273652,39.3672665431755,-84.2194371076873
4626,2011-01-30 13:02:02,12,10,26.1805075851329,25.1330988031802,40.7412290337665,-77.3211468479598
4838,2011-01-30 13:12:12,42,73,22.7591243823497,31.3580442246642,43.0541555935868,-82.8211353901701
2199,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,37.971609717913,-81.6023850990465
2399,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,46.1448932753667,-77.9544982272136
2599,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,43.8596623813918,-79.4130544141808
2799,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,47.525485752128,-83.0870481708085
2999,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,43.9676376209968,-89.1084129499563
3199,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,43.698268338392,-78.8598028536573
3399,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,38.1098013551147,-84.406229330414
3599,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,44.9020792521249,-79.8536077600503
3799,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,44.1285909635017,-77.278520141754
3999,2011-01-30 13:22:21,32,98,27.6692276633388,31.7295639922498,37.7597605598475,-90.7888679288184
4440,2011-01-30 13:23:45,11,27,25.0309097936822,25.6429309425076,40.0884217898088,-86.0003772171498
4393,2011-01-30 13:24:00,30,85,30.5683088643771,32.925956431084,41.4169239846333,-81.9669536441527
4905,2011-01-30 13:29:40,83,82,25.8799919702089,30.938326638024,43.7419756362764,-92.4353420393182
4558,2011-01-30 13:35:24,40,56,25.9876252614451,27.3072580688563,35.3070128176689,-88.7464517429217
4510,2011-01-30 13:36:35,36,11,25.8708727358397,28.3394563538355,37.7636581092544,-87.6542747121536
4839,2011-01-30 13:36:46,2,60,29.3563582890912,32.8504346463543,44.815416714765,-91.375820611329
4542,2011-01-30 14:14:22,77,4,27.9944346357041,30.7674275281234,38.0046668041787,-90.0272599682589
4220,2011-01-30 14:31:43,91,67,25.4058681949672,31.153477109519,37.9064240621327,-87.8111869910396
4560,2011-01-30 14:34:01,17,18,29.5986566165509,28.6228635668478,43.1423848324864,-77.2861933109324
4492,2011-01-30 15:16:43,50,40,24.4231331478047,29.3642858031856,39.1593703996336,-89.5669068386556
4433,2011-01-30 16:16:35,3,80,23.1282425487975,27.3958975651766,42.754064766592,-85.5740813814277
4394,2011-01-30 16:48:58,16,1,24.1140311595017,34.7775861884223,36.3212942189471,-83.2511933644197
4348,2011-01-30 17:45:05,13,66,26.9226509128313,32.7834590639064,42.4739448705213,-81.0388395716887
4676,2011-01-30 17:48:14,57,99,30.5127981557575,35.4197256933787,44.251125851716,-81.027454462147
4129,2011-01-30 17:52:19,50,52,25.4276308576781,35.2135339074407,38.5503129153802,-89.8411350127529
4202,2011-01-30 18:02:05,30,24,31.061783442441,28.5953533683277,38.675760070496,-84.4069384722994
4438,2011-01-30 18:26:03,95,13,27.83015943303,25.9732166835057,38.3198758236172,-86.4997961996889
4350,2011-01-30 18:46:41,32,10,23.1065968826016,28.408030918808,46.3134021003542,-89.0288062279491
4212,2011-01-30 18:51:13,54,67,28.3835949119781,34.4772382355629,40.3369641491694,-89.3093237767334
2019,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,46.5483011782961,-79.4678659849513
2219,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,45.3481871643799,-79.7481070073736
2419,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,41.2313815899206,-85.0927122954075
2619,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,39.6009949237444,-79.2730536175685
2819,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,45.5746004801382,-84.9231194328603
3019,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,39.8583160709889,-91.0964789325382
3219,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,43.3146407551321,-81.3406784638457
3419,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,36.1988211603452,-84.8796415999191
3619,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,36.7249814508121,-86.0709728923734
3819,2011-01-30 19:05:42,49,22,27.4137772625869,35.0262927652937,36.2934377178244,-79.3876853978492
4953,2011-01-30 19:06:01,50,58,28.3233154522567,27.7350862590376,41.430513246431,-85.9704987873313
4795,2011-01-30 20:44:31,68,59,24.5910635241469,29.3341404103353,36.7358283083988,-77.8891530503315
4742,2011-01-30 20:51:10,39,55,26.2196458678472,31.2449357583846,45.4291315212811,-82.5067905448515
4437,2011-01-30 21:07:10,78,67,22.0307035642265,31.9364707616928,38.9254970133518,-86.2972553614775
4807,2011-01-30 22:01:48,78,37,28.4172841352771,29.4673118485437,46.0157884183312,-89.9626143166862
4890,2011-01-30 22:09:16,80,95,28.7098401918116,31.125138962724,41.7037279358086,-88.5507798492405
4916,2011-01-30 22:51:11,62,37,23.1371816145701,27.2050325796621,48.3582175258886,-82.4907731650849
4913,2011-01-30 22:54:36,96,100,25.566998479422,36.2279997819484,40.725397669521,-79.2390321712398
4870,2011-01-30 23:23:27,56,21,22.1952873338903,30.265230833209,48.366077178874,-85.2252960569914
4183,2011-01-30 23:40:24,49,93,22.174528959966,35.7189744632467,42.3175578210381,-77.1731362839005
4819,2011-01-30 23:59:34,25,11,30.8287440482618,26.704686769054,37.7111061532664,-91.0777289818888
4214,2011-01-31 00:48:08,78,67,31.6489289933221,31.8703823388928,37.2926220450731,-91.6559630375879
2097,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,35.3986393072942,-92.5150889496325
2297,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,37.6935103874418,-84.3980712322634
2497,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,35.5633167674666,-78.8797129726592
2697,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,37.557852907533,-90.8650769932037
2897,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,44.5559500081553,-89.0123603944088
3097,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,46.5010207877599,-83.0754791836417
3297,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,43.9777416725797,-85.0489311074874
3497,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,42.3286552949006,-77.5232388148313
3697,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,41.7191603093517,-79.8685303859133
3897,2011-01-31 01:01:19,40,24,31.559208257753,26.5056800280748,39.933167216821,-81.4103405705691
4243,2011-01-31 01:28:16,7,54,24.7478243755118,25.2505519035961,45.9967633131208,-77.7104963494397
4141,2011-01-31 02:31:33,58,18,30.8957031053079,25.150706810418,47.8064564009821,-87.7441753575303
4233,2011-01-31 03:04:25,3,16,26.4893094350965,32.445056233406,42.3492854581398,-89.8922350705635
2121,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,38.1025343430178,-86.3716672308894
2321,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,47.4707255534262,-80.8964437731749
2521,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,42.0702451069179,-87.9053309804358
2721,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,45.8508591522,-79.2567109150139
2921,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,37.8131326204126,-89.5846741527241
3121,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,44.4497650965887,-91.8993299315841
3321,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,41.2563295257202,-92.505664266933
3521,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,44.7606435035203,-85.3141620022608
3721,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,47.5738313928247,-77.5255802717828
3921,2011-01-31 03:05:41,98,42,24.1657641614276,31.2783824657018,46.5984578986777,-83.675513441109
4053,2011-01-31 03:15:55,88,68,22.4982106371742,27.941561456488,37.9904478949546,-79.7612320688129
2114,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,38.8163764727152,-82.881626572271
2314,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,40.6395524505377,-85.4675149020563
2514,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,40.6647653034656,-92.0145473776394
2714,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,46.3752741715601,-86.0932528109659
2914,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,36.5650861710565,-79.7021736333782
3114,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,44.6099543359151,-82.1767912757837
3314,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,38.4261223459686,-84.4271613563985
3514,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,40.1095001368337,-89.2092542705612
3714,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,48.0437656194706,-81.1875668079012
3914,2011-01-31 03:35:12,40,99,24.4592222254589,27.9566096871521,36.7106820037483,-86.7957456363243
4761,2011-01-31 04:38:27,32,1,30.3593012665996,30.5102626842909,44.1976395106962,-79.7707980445486
4919,2011-01-31 05:57:46,4,11,24.3021825348776,28.821599868237,42.4153345802847,-80.0557159284074
4859,2011-01-31 06:13:28,99,88,22.18666115755,26.2984311270211,39.2766636000824,-85.8520865807295
2084,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,36.348670938797,-78.7817427016307
2284,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,45.4154833855858,-79.5616337724475
2484,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,38.6649830651768,-82.6608631303563
2684,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,36.3006054468693,-84.8397688709855
2884,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,43.730173512564,-82.6987196563072
3084,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,40.9940077432907,-78.2354675486098
3284,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,36.2740079755404,-86.6070091737527
3484,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,38.6851879475687,-84.8604459037696
3684,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,43.8336188092022,-91.6114917308547
3884,2011-01-31 07:01:52,35,26,28.0858223835325,26.8473651042027,39.2954761866114,-79.9340679703777
4379,2011-01-31 07:13:03,84,64,28.6057279613965,28.1777377896874,41.6135094051783,-88.1705166863574
2044,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,42.7435744378877,-90.3868354676044
2244,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,46.1555632985974,-84.5232927062937
2444,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,38.928520722112,-81.237824185626
2644,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,35.9838371937717,-80.9266760350354
2844,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,42.1065123246514,-81.5051966719419
3044,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,38.6860169223729,-85.9594812410705
3244,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,45.1206763722298,-85.4584040674507
3444,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,38.9059883020069,-91.1274706793307
3644,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,35.2173143726751,-89.7553197423837
3844,2011-01-31 07:15:55,89,88,24.2467948773461,25.9394178174636,38.6910872927062,-82.1101496359591
4193,2011-01-31 07:18:14,86,40,26.157235610617,28.3393634858901,39.962259040376,-91.2124549217893
4906,2011-01-31 07:18:52,68,1,29.7597470079467,31.577861751286,46.2597730189505,-85.0936147685011
4365,2011-01-31 08:06:11,80,41,31.5400459260409,25.4964193333284,45.3616913946648,-86.6047407665578
4943,2011-01-31 08:12:09,50,57,23.1844829325747,35.955075892682,41.0820263374137,-91.9704526603668
4423,2011-01-31 08:13:04,11,34,28.2777796639651,27.5271134719009,38.9822671444761,-91.7225509404932
2147,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,39.9129481229569,-82.6774619235962
2347,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,41.2360165085417,-90.4389719967109
2547,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,43.4565459507943,-83.0238016640282
2747,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,39.4830289575661,-80.8943100415081
2947,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,44.3805628059836,-85.0963739941418
3147,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,47.2482979746379,-80.6042718905651
3347,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,43.5264532888377,-79.8088177299271
3547,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,43.7136830177122,-92.0017179815403
3747,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,37.5669284442703,-79.3608245445236
3947,2011-01-31 08:19:39,31,53,24.9420581168398,34.7140874332761,36.3178015840009,-85.3105003687236
4826,2011-01-31 08:35:05,73,48,29.7641683553964,32.62415397588,43.6778800845518,-81.3724166489012
4216,2011-01-31 09:18:21,1,93,29.2766728934435,35.0739666470439,36.3254243390498,-82.1548688221618
4829,2011-01-31 09:27:12,9,4,29.661153304613,33.9384637185497,39.1852178282342,-85.7764914197181
4849,2011-01-31 09:43:56,23,40,26.3756932076021,35.511398856038,38.7791397619735,-82.5010999405613
4599,2011-01-31 09:46:59,13,11,22.5387784996339,33.8686163092601,46.3215625304719,-78.0309185121738
4300,2011-01-31 10:09:13,85,82,28.915560802886,32.1861779996923,46.2606884091216,-83.4001446650408
4131,2011-01-31 10:24:33,13,82,25.2166740252519,29.5826890523489,45.2618278975552,-83.9502876049083
4833,2011-01-31 10:30:17,7,78,28.5437604921205,33.8740141851097,40.8266507132779,-79.3629171983796
2150,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,46.7077311718025,-83.7906639152286
2350,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,38.3200490858421,-86.9549203097815
2550,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,41.6291288024347,-78.8612461405255
2750,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,37.3844766425419,-87.5282397482393
2950,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,43.2532211887886,-80.4019459674323
3150,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,46.7214285560585,-81.4729833012623
3350,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,35.5013610116171,-90.6308937879783
3550,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,40.8166218798641,-85.3592579228066
3750,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,38.5672056925962,-78.8596994655052
3950,2011-01-31 10:36:41,71,99,23.9741104948575,24.9833813032436,45.4105308832486,-81.236799069496
4267,2011-01-31 11:37:45,75,89,24.2828995081352,26.0374495279129,47.126674996926,-79.6360251482298
4651,2011-01-31 11:49:17,65,56,29.4381039581846,31.8260536597572,37.7533322249435,-83.3043574762807
4046,2011-01-31 12:16:09,36,82,26.4151919649086,33.0176670243274,46.0877957656753,-81.4950318062814
4432,2011-01-31 12:24:17,44,19,31.4336456121125,32.715644938122,36.8634772985835,-88.4745006255045
4632,2011-01-31 12:49:41,38,88,24.1880859891851,32.367832116734,46.4876439490991,-83.3709087420237
4159,2011-01-31 12:51:42,62,28,26.9016356047214,36.7202459418841,44.5334346319543,-84.8576115710408
4007,2011-01-31 12:52:55,27,22,23.3554818399578,32.9609523374824,44.9409810721476,-86.9460540730569
4633,2011-01-31 13:05:33,70,90,28.3003360208346,28.8961033968232,47.5747463453403,-90.7248313415441
4581,2011-01-31 13:22:11,51,38,23.3496627961262,28.8398141027014,36.3608682067756,-91.3076927813059
4797,2011-01-31 13:25:58,40,52,28.585275843453,24.8338385465729,38.5457707673755,-84.8394756686478
2018,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,40.3445746221284,-84.3756654759755
2218,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,40.0655858063709,-87.2073174330043
2418,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,47.0191579794422,-91.2755900066828
2618,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,39.2937548416937,-88.8849735681061
2818,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,44.9117883351201,-92.367369103176
3018,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,39.7146712690834,-87.6457391081605
3218,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,42.8793394392491,-87.1517067881586
3418,2011-01-31 13:35:48,83,95,22.5055241829828,32.0165955399042,47.3326242550796,-91.8356306488804
